q,ID1,ID2,beta,LocalOverlap,RegionalOverlap,Homogeneity,TurnoverComp
1,5.14RI_exdry,3.4RI_exdry,1.25913604288608,0.66756583307187,0.66756583307187,0.588390715443087,0.740863957113919
1,3.4RI_exdry,2.3RI_exdry,1.55480845823545,0.363263138856026,0.363263138856026,0.286332081232561,0.445191541764547
1,3.14RI_exdry,3.4RI_exdry,1.23504451059891,0.695436962997215,0.695436962997215,0.619374834539482,0.764955489401093
1,2.13RI_exdry,3.4RI_exdry,1.28010849447894,0.643733910232933,0.643733910232933,0.562367571675314,0.719891505521062
1,2.3RI_exdry,3.4RI_exdry,1.55480845823545,0.363263138856026,0.363263138856026,0.286332081232561,0.445191541764547
1,3.14RI_exdry,5.8RI_exdry,1.10542030209295,0.855404985628343,0.855404985628343,0.809266571469049,0.894579697907045
1,2.3RI_exdry,2.10RI_exdry,1.5882102821419,0.332598059232714,0.332598059232714,0.259279090740272,0.411789717858102
1,5.14RI_exdry,3.14RI_exdry,1.06365092085664,0.910975248954613,0.910975248954613,0.880316145817124,0.936349079143356
1,3.14RI_exdry,3.4RI_exdry,1.23504451059891,0.695436962997215,0.695436962997215,0.619374834539482,0.764955489401093
1,5.14RI_exdry,2.10RI_exdry,1.09647776645929,0.867123441562709,0.867123441562709,0.824022393503089,0.903522233540707
1,2.13RI_exdry,1.8RI_exdry,1.19766500840304,0.73977556290713,0.73977556290713,0.669916033254398,0.80233499159696
1,1.8RI_exdry,3.4RI_exdry,1.26843312910091,0.656952536457412,0.656952536457412,0.576748473463188,0.731566870899087
1,2.10RI_exdry,3.4RI_exdry,1.33810771128712,0.579805749278213,0.579805749278213,0.494647989193792,0.66189228871288
1,5.8RI_exdry,3.4RI_exdry,1.24892937402654,0.679308104016947,0.679308104016947,0.601371576001938,0.751070625973457
1,1.8RI_exdry,3.4RI_exdry,1.26843312910091,0.656952536457412,0.656952536457412,0.576748473463188,0.731566870899087
1,3.4RI_exdry,3.14RI_exdry,1.23504451059891,0.695436962997215,0.695436962997215,0.619374834539482,0.764955489401093
1,2.13RI_exdry,1.8RI_exdry,1.19766500840304,0.73977556290713,0.73977556290713,0.669916033254398,0.80233499159696
1,2.3RI_exdry,5.8RI_exdry,1.48776339807158,0.426854889931539,0.426854889931539,0.344299774139071,0.512236601928421
1,1.8RI_exdry,3.14RI_exdry,1.24314378275458,0.686006830986493,0.686006830986493,0.608824359454517,0.756856217245422
1,5.14RI_exdry,1.8RI_exdry,1.20720281203125,0.728331928437262,0.728331928437262,0.656722449672541,0.792797187968746
1,2.3RI_exdry,2.10RI_exdry,1.5882102821419,0.332598059232714,0.332598059232714,0.259279090740272,0.411789717858102
1,5.14RI_exdry,1.8RI_exdry,1.20720281203125,0.728331928437262,0.728331928437262,0.656722449672541,0.792797187968746
1,2.10RI_exdry,1.8RI_exdry,1.26280785742349,0.663364857493796,0.663364857493796,0.583772217002671,0.737192142576506
1,5.14RI_exdry,3.14RI_exdry,1.06365092085664,0.910975248954613,0.910975248954613,0.880316145817124,0.936349079143356
1,5.8RI_exdry,2.13RI_exdry,1.07377651859545,0.897306238579242,0.897306238579242,0.862584965646379,0.926223481404547
1,2.10RI_exdry,3.14RI_exdry,1.11109465381683,0.848018275284362,0.848018275284362,0.800026661211627,0.888905346183168
1,3.4RI_exdry,2.3RI_exdry,1.55480845823545,0.363263138856026,0.363263138856026,0.286332081232561,0.445191541764547
1,2.3RI_exdry,5.8RI_exdry,1.48776339807158,0.426854889931539,0.426854889931539,0.344299774139071,0.512236601928421
1,2.3RI_exdry,5.14RI_exdry,1.61282428206848,0.310410735218636,0.310410735218636,0.24006069491647,0.387175717931517
1,5.14RI_exdry,2.13RI_exdry,1.0595652024773,0.916527630415174,0.916527630415174,0.887566706913292,0.940434797522696
1,2.13RI_exdry,5.8RI_exdry,1.07377651859545,0.897306238579242,0.897306238579242,0.862584965646379,0.926223481404547
1,2.13RI_exdry,3.14RI_exdry,1.04918978690961,0.930724330790538,0.930724330790538,0.906232814075519,0.95081021309039
1,2.10RI_exdry,1.8RI_exdry,1.26280785742349,0.663364857493796,0.663364857493796,0.583772217002671,0.737192142576506
1,3.4RI_exdry,3.14RI_exdry,1.23504451059891,0.695436962997215,0.695436962997215,0.619374834539482,0.764955489401093
1,1.8RI_exdry,3.4RI_exdry,1.26843312910091,0.656952536457412,0.656952536457412,0.576748473463188,0.731566870899087
1,5.14RI_exdry,2.10RI_exdry,1.09647776645929,0.867123441562709,0.867123441562709,0.824022393503089,0.903522233540707
1,5.8RI_exdry,1.8RI_exdry,1.15481370148746,0.792339870106384,0.792339870106384,0.731881079540278,0.845186298512544
1,2.3RI_exdry,1.8RI_exdry,1.39027291363841,0.524631885033194,0.524631885033194,0.438566471647573,0.609727086361589
1,2.10RI_exdry,1.8RI_exdry,1.26280785742349,0.663364857493796,0.663364857493796,0.583772217002671,0.737192142576506
1,3.14RI_exdry,2.3RI_exdry,1.56064137206805,0.357860949027133,0.357860949027133,0.281524401310559,0.439358627931948
1,5.14RI_exdry,3.4RI_exdry,1.25913604288608,0.66756583307187,0.66756583307187,0.588390715443087,0.740863957113919
1,2.13RI_exdry,5.8RI_exdry,1.07377651859545,0.897306238579242,0.897306238579242,0.862584965646379,0.926223481404547
1,3.14RI_exdry,1.8RI_exdry,1.24314378275458,0.686006830986493,0.686006830986493,0.608824359454517,0.756856217245422
1,2.13RI_exdry,1.8RI_exdry,1.19766500840304,0.73977556290713,0.73977556290713,0.669916033254398,0.80233499159696
